Order_ID,Date,Food_Item,Quantity_Sold,Price,Weather,Weekend,Festival,Customer_Count,Inventory_Level
2986,2024-04-05,Juice,4,117.84,Hot,1,0,276,175
2987,2023-02-10,Burger,11,475.93,Hot,0,1,147,67
2988,2023-01-17,Coffee,13,435.84,Sunny,1,1,217,412
2989,2024-03-23,Burger,3,453.13,Rainy,0,0,151,245
2990,2023-11-23,Pizza,9,105.9,Cloudy,0,1,119,157
2991,2024-04-04,Fried Rice,5,425.4,Cloudy,1,0,180,452
2992,2024-09-07,Fried Rice,14,300.46,Cloudy,0,0,86,246
2993,2023-10-30,Cake,12,193.35,Cloudy,1,1,54,254
2994,2023-09-19,Coffee,2,233.85,Rainy,1,0,285,271
2995,2023-05-01,Fried Rice,13,134.05,Hot,1,0,277,459
2996,2024-06-20,Wrap,8,261.31,Rainy,0,1,228,240
2997,2023-07-02,Coffee,5,345.58,Sunny,1,1,88,421
2998,2024-09-13,Fried Rice,15,221.6,Hot,1,1,292,183
2999,2023-01-29,Cake,14,303.85,Sunny,1,1,42,203
3000,2024-12-26,Tacos,1,208.58,Hot,1,0,135,191
3001,2023-08-03,Wrap,18,179.74,Hot,1,1,283,336
3002,2023-11-13,Coffee,4,473.18,Sunny,1,1,201,332
3003,2024-10-07,Coffee,4,283.77,Hot,1,0,78,399
3004,2023-11-01,Juice,1,211.52,Rainy,1,0,121,135
3005,2024-04-05,Pasta,14,295.85,Cloudy,0,1,22,460
3006,2023-01-13,Wrap,14,323.64,Hot,0,1,83,468
3007,2024-05-10,Ice Cream,6,461.37,Cloudy,1,0,157,458
3008,2023-11-27,Tacos,7,320.31,Rainy,1,0,49,55
3009,2023-02-16,Juice,1,449.4,Hot,1,0,216,184
3010,2024-08-19,Cake,18,496.88,Sunny,0,0,235,436
3011,2024-08-11,Noodles,10,145.11,Rainy,1,1,76,370
3012,2024-09-13,Pasta,3,392.25,Cloudy,1,1,202,359
3013,2024-03-27,Biryani,13,379.4,Rainy,1,1,199,164
3014,2024-06-11,Tacos,7,104.02,Hot,0,0,152,492
3015,2023-09-20,Burger,10,393.56,Hot,0,1,55,165
3016,2023-04-02,Biryani,15,373.7,Sunny,1,1,22,487
3017,2023-12-14,Wrap,6,469.75,Rainy,1,1,25,190
3018,2024-06-26,Tacos,16,317.16,Cloudy,1,1,138,333
3019,2023-08-12,Pizza,9,374.26,Hot,0,1,239,325
3020,2024-05-12,Cake,14,217.33,Cloudy,1,1,125,193
3021,2024-08-25,Coffee,15,119.11,Hot,1,0,227,113
3022,2023-07-18,Ice Cream,14,166.26,Rainy,1,1,215,218
3023,2023-10-09,Noodles,9,72.49,Hot,0,1,55,215
3024,2024-11-07,Fried Rice,10,443.22,Hot,1,1,33,416
3025,2024-03-02,Biryani,12,488.58,Hot,0,1,66,443
3026,2023-03-01,Sandwich,8,419.34,Rainy,0,1,193,243
3027,2023-02-02,Ice Cream,9,87.07,Cloudy,1,1,224,316
3028,2024-10-02,Coffee,2,167.68,Rainy,0,0,125,497
3029,2023-02-06,Juice,4,280.57,Rainy,0,0,280,245
3030,2024-10-03,Pasta,8,390.77,Rainy,0,1,248,340
3031,2024-02-06,Wrap,18,288.57,Cloudy,0,1,168,497
3032,2023-02-10,Biryani,2,339.31,Rainy,1,0,191,86
3033,2023-07-02,Burger,4,217.7,Sunny,0,1,138,423
3034,2023-06-14,Burger,8,444.2,Sunny,0,0,278,382
3035,2023-04-28,Coffee,19,99.06,Rainy,1,0,295,126
3036,2024-12-29,Fried Rice,9,351.13,Hot,0,0,32,431
3037,2023-03-24,Burger,14,482.06,Cloudy,1,1,229,415
3038,2024-07-10,Biryani,11,151.62,Sunny,1,1,296,358
3039,2024-04-26,Burger,1,483.39,Sunny,0,0,235,201
3040,2024-02-03,Juice,14,448.48,Cloudy,1,1,207,435
3041,2024-09-19,Noodles,18,298.03,Sunny,1,0,257,203
3042,2023-05-20,Salad,2,286.07,Cloudy,0,0,234,60
3043,2023-08-13,Cake,2,404.34,Hot,1,0,189,396
3044,2024-07-13,Sandwich,6,279.32,Sunny,0,1,65,171
3045,2024-12-09,Tea,3,348.46,Hot,1,1,236,439
3046,2023-08-17,Biryani,9,374.8,Sunny,1,1,131,65
3047,2024-09-30,Burger,19,214.92,Rainy,0,0,160,447
3048,2023-10-27,Noodles,13,311.38,Cloudy,1,0,109,54
3049,2023-11-12,Sandwich,7,332.33,Sunny,0,1,246,68
3050,2023-09-25,Pizza,13,162.3,Sunny,0,0,148,384
3051,2024-06-14,Pizza,7,338.16,Cloudy,1,0,79,285
3052,2023-11-15,Pizza,9,273.88,Sunny,1,0,229,179
3053,2024-04-24,Ice Cream,17,310.05,Rainy,1,0,204,313
3054,2023-04-13,Tacos,5,76.51,Hot,0,0,243,85
3055,2023-06-05,Ice Cream,1,163.9,Sunny,1,1,164,97
3056,2024-10-09,Juice,9,249.4,Cloudy,1,0,68,390
3057,2024-10-03,Salad,10,462.14,Rainy,0,1,167,65
3058,2023-11-30,Ice Cream,15,325.37,Sunny,1,0,108,378
3059,2024-01-31,Biryani,9,199.79,Hot,0,0,144,170
3060,2024-02-11,Coffee,9,312.13,Rainy,0,1,207,209
3061,2023-06-18,Sandwich,9,273.5,Cloudy,0,0,206,253
3062,2023-01-03,Sandwich,7,327.7,Hot,0,0,163,141
3063,2023-11-05,Cake,18,413.86,Hot,1,1,204,73
3064,2024-11-17,Cake,15,473.9,Sunny,1,0,48,378
3065,2024-05-25,Burger,7,324.61,Hot,1,0,293,55
3066,2023-06-13,Burger,1,349.62,Hot,1,0,56,179
3067,2023-12-04,Juice,15,327.27,Rainy,1,0,71,355
3068,2024-03-16,Noodles,16,409.87,Sunny,0,1,251,309
3069,2023-09-03,Burger,14,239.16,Sunny,0,1,149,52
3070,2023-11-25,Ice Cream,8,332.52,Sunny,1,1,138,308
3071,2023-09-19,Wrap,13,311.1,Cloudy,0,1,108,158
3072,2024-11-25,Tea,4,290.3,Rainy,1,1,255,370
3073,2024-08-13,Fried Rice,1,499.03,Cloudy,0,0,279,356
3074,2023-03-17,Cake,14,498.55,Sunny,1,0,221,60
3075,2024-06-25,Pasta,7,212.23,Hot,0,1,145,150
3076,2023-04-23,Noodles,13,333.5,Sunny,0,0,235,171
3077,2024-07-16,Ice Cream,3,55.07,Rainy,0,1,230,185
3078,2024-10-23,Noodles,6,334.54,Cloudy,1,0,88,490
3079,2024-08-31,Ice Cream,14,318.04,Rainy,1,1,81,194
3080,2023-01-02,Tea,8,484.49,Cloudy,1,0,41,361
3081,2024-09-02,Tea,1,167.42,Cloudy,1,1,228,383
3082,2023-12-09,Salad,15,171.32,Hot,1,1,105,356
3083,2024-07-23,Coffee,1,226.88,Sunny,0,1,106,120
3084,2024-11-19,Juice,14,207.57,Rainy,1,1,251,75
3085,2024-12-03,Juice,5,486.45,Sunny,1,1,192,162
3086,2024-02-10,Tea,17,448.63,Hot,0,0,201,335
3087,2024-09-28,Tea,15,72.76,Hot,0,0,238,109
3088,2024-01-26,Burger,18,450.29,Cloudy,1,1,59,210
3089,2023-02-03,Tacos,16,447.89,Sunny,1,0,77,153
3090,2024-03-06,Juice,12,291.33,Cloudy,0,0,286,382
3091,2023-04-24,Biryani,6,137.37,Cloudy,1,0,182,392
3092,2023-07-02,Burger,18,304.35,Rainy,1,1,283,175
3093,2023-12-02,Tacos,14,323.41,Cloudy,1,0,193,424
3094,2023-01-22,Coffee,1,116.29,Rainy,0,1,151,429
3095,2024-09-25,Tea,2,87.91,Sunny,0,1,188,382
3096,2023-03-23,Fried Rice,15,325.01,Cloudy,1,1,209,465
3097,2024-10-09,Cake,2,496.1,Hot,1,0,79,289
3098,2024-05-11,Pasta,12,142.75,Rainy,1,1,91,105
3099,2024-08-20,Cake,7,311.48,Sunny,1,0,277,141
3100,2023-10-25,Fried Rice,16,237.08,Sunny,1,1,74,87
3101,2023-01-03,Tacos,2,94.54,Rainy,1,1,219,385
3102,2023-05-21,Tea,4,463.93,Cloudy,0,0,215,100
3103,2023-10-22,Juice,4,463.2,Sunny,0,1,181,158
3104,2024-10-02,Pasta,12,349.97,Cloudy,1,1,30,171
3105,2023-12-04,Coffee,6,58.66,Rainy,1,1,211,293
3106,2023-10-18,Juice,1,261.93,Rainy,1,0,281,418
3107,2024-03-05,Cake,8,441.52,Hot,1,0,265,392
3108,2024-02-10,Pasta,15,185.49,Cloudy,1,1,254,137
3109,2023-05-13,Fried Rice,9,173.09,Cloudy,0,0,268,218
3110,2024-09-25,Sandwich,14,292.93,Sunny,1,0,218,113
3111,2024-05-26,Wrap,4,184.65,Sunny,0,1,287,477
3112,2023-05-10,Cake,14,100.79,Cloudy,1,1,182,218
3113,2024-04-06,Noodles,12,438.05,Rainy,1,1,275,428
3114,2023-05-12,Juice,17,347.32,Rainy,1,1,177,185
3115,2024-05-16,Noodles,12,348.39,Rainy,1,0,50,113
3116,2023-06-15,Ice Cream,11,187.32,Rainy,1,1,261,283
3117,2024-06-18,Juice,2,105.83,Rainy,1,1,45,386
3118,2023-03-25,Noodles,15,224.32,Rainy,1,0,33,130
3119,2024-04-04,Wrap,2,209.74,Rainy,1,0,199,464
3120,2024-07-15,Noodles,3,130.99,Rainy,0,1,21,350
3121,2024-08-30,Coffee,6,363.44,Sunny,0,0,77,259
3122,2024-02-25,Noodles,5,284.68,Hot,1,0,188,369
3123,2024-01-05,Coffee,15,95.26,Sunny,1,0,272,149
3124,2024-05-15,Tacos,4,116.43,Cloudy,0,0,75,136
3125,2024-09-21,Pasta,11,397.6,Hot,1,1,243,375
3126,2023-12-17,Coffee,13,240.35,Rainy,1,0,215,330
3127,2023-07-09,Cake,19,199.76,Sunny,0,1,221,226
3128,2024-09-16,Noodles,16,250.86,Hot,1,0,217,180
3129,2024-03-28,Tea,6,258.98,Cloudy,1,1,263,85
3130,2023-08-13,Sandwich,1,491.74,Sunny,1,1,120,172
3131,2024-09-06,Tacos,5,85.53,Hot,0,0,252,110
3132,2024-07-01,Tea,8,186.78,Sunny,0,1,206,86
3133,2023-06-11,Ice Cream,1,339.24,Cloudy,0,0,145,490
3134,2024-12-10,Tacos,13,204.46,Rainy,1,1,248,422
3135,2024-03-08,Pizza,17,191.23,Rainy,1,0,126,165
3136,2023-10-07,Coffee,6,461.18,Sunny,0,0,187,282
3137,2024-01-12,Salad,7,95.92,Sunny,1,1,122,394
3138,2023-12-23,Salad,8,223.48,Hot,1,0,22,128
3139,2024-07-11,Ice Cream,6,459.16,Sunny,1,1,76,328
3140,2024-06-01,Ice Cream,18,359.23,Hot,1,0,84,119
3141,2023-04-21,Sandwich,11,69.65,Cloudy,1,0,39,54
3142,2023-11-24,Noodles,2,259.01,Hot,1,0,119,179
3143,2024-01-22,Tacos,7,392.74,Cloudy,0,1,169,447
3144,2024-11-10,Ice Cream,8,426.52,Rainy,0,1,227,407
3145,2023-04-14,Salad,4,217.9,Hot,1,1,299,462
3146,2024-11-23,Coffee,1,124.21,Sunny,0,0,298,126
3147,2024-10-30,Sandwich,6,118.47,Rainy,0,1,203,238
3148,2023-06-08,Pizza,4,450.46,Hot,0,1,121,395
3149,2024-05-03,Pasta,4,293.07,Rainy,1,0,102,396
3150,2023-06-29,Sandwich,14,57.13,Hot,0,0,97,439
3151,2024-06-04,Ice Cream,3,142.1,Rainy,0,0,167,376
3152,2024-11-30,Burger,19,402.79,Hot,1,0,249,312
3153,2024-11-11,Coffee,14,471.76,Hot,1,0,104,225
3154,2023-01-30,Fried Rice,14,422.75,Rainy,0,0,80,110
3155,2024-06-18,Burger,11,297.03,Cloudy,0,1,87,247
3156,2024-09-02,Sandwich,2,116.59,Hot,0,1,155,410
3157,2024-06-03,Pizza,16,189.7,Rainy,1,1,31,83
3158,2023-11-09,Salad,9,254.82,Sunny,1,0,91,129
3159,2023-11-27,Tea,19,493.33,Rainy,1,1,246,438
3160,2024-09-22,Wrap,13,497.2,Cloudy,1,1,91,260
3161,2024-01-26,Biryani,15,121.77,Cloudy,0,0,93,115
3162,2024-11-09,Tea,12,59.41,Sunny,1,0,88,281
3163,2023-11-05,Burger,4,178.8,Cloudy,1,1,215,376
3164,2024-09-04,Tea,17,124.09,Rainy,1,0,107,243
3165,2023-02-28,Tea,12,477.52,Hot,0,1,247,68
3166,2023-04-05,Sandwich,14,121.18,Sunny,1,1,22,488
3167,2024-01-31,Cake,6,311.25,Sunny,1,1,158,172
3168,2024-01-20,Pasta,6,172.2,Rainy,1,1,243,279
3169,2024-08-22,Fried Rice,3,95.52,Sunny,1,1,32,314
3170,2023-01-25,Pizza,1,107.98,Cloudy,1,1,281,236
3171,2024-10-27,Biryani,13,389.63,Rainy,0,0,279,159
3172,2023-05-05,Fried Rice,6,485.06,Sunny,0,1,178,203
3173,2023-12-24,Ice Cream,12,282.55,Hot,0,1,231,104
3174,2024-06-01,Burger,12,101.55,Cloudy,0,1,160,477
3175,2023-03-20,Cake,19,253.78,Sunny,0,0,236,165
3176,2024-02-05,Juice,11,300.16,Sunny,0,1,154,351
3177,2024-04-23,Burger,6,159.54,Rainy,1,1,77,113
3178,2023-08-04,Sandwich,1,62.65,Sunny,1,0,240,354
3179,2024-06-24,Coffee,7,59.29,Rainy,0,1,97,121
3180,2024-11-01,Sandwich,7,139.59,Hot,1,0,294,461
3181,2024-06-16,Burger,19,248.49,Rainy,1,1,223,461
3182,2023-04-29,Wrap,13,87.25,Sunny,0,1,268,322
3183,2023-08-05,Pasta,17,346.27,Hot,1,1,101,253
3184,2024-05-14,Biryani,17,227.72,Hot,1,1,164,473
3185,2023-10-19,Noodles,8,93.52,Cloudy,1,0,223,316
3186,2023-08-09,Wrap,5,100.23,Sunny,1,1,258,64
3187,2024-10-21,Burger,13,289.18,Hot,1,0,247,453
3188,2024-03-27,Juice,1,256.49,Sunny,1,1,169,71
3189,2024-09-13,Pizza,1,484.48,Hot,1,0,182,366
3190,2024-03-29,Biryani,3,318.54,Cloudy,1,1,135,483
3191,2024-09-19,Tea,8,345.24,Sunny,0,0,70,113
3192,2024-11-11,Fried Rice,4,125.85,Sunny,1,1,83,393
3193,2024-02-03,Burger,13,345.75,Hot,0,1,108,455
3194,2024-07-08,Sandwich,6,359.94,Cloudy,0,1,139,366
3195,2024-01-22,Noodles,1,307.8,Rainy,0,1,276,111
3196,2023-11-02,Burger,2,268.22,Sunny,1,0,113,278
3197,2023-12-13,Fried Rice,10,68.35,Hot,1,1,69,123
3198,2023-03-15,Burger,4,257.59,Rainy,0,0,299,357
3199,2023-08-03,Fried Rice,11,283.73,Rainy,0,1,204,68
3200,2023-01-01,Burger,2,91.62,Sunny,0,1,185,276
3201,2024-11-17,Sandwich,18,173.52,Cloudy,0,0,278,421
3202,2023-09-08,Sandwich,11,278.07,Sunny,0,0,171,411
3203,2024-07-19,Tea,15,181.0,Sunny,1,1,114,498
3204,2024-06-04,Burger,1,229.94,Cloudy,0,0,204,394
3205,2023-02-19,Noodles,12,211.1,Hot,1,1,237,413
3206,2023-06-15,Burger,10,254.52,Rainy,0,1,172,445
3207,2024-08-12,Burger,16,364.75,Hot,0,1,41,375
3208,2024-03-25,Fried Rice,19,234.83,Rainy,0,0,291,374
3209,2024-12-20,Burger,14,389.85,Hot,1,0,59,242
3210,2024-04-29,Noodles,18,430.76,Hot,0,0,58,440
3211,2024-01-25,Ice Cream,10,410.95,Rainy,1,1,273,302
3212,2024-09-06,Cake,3,168.56,Rainy,1,1,190,358
3213,2023-09-17,Ice Cream,2,459.43,Cloudy,0,1,136,375
3214,2023-08-12,Tacos,5,130.0,Hot,1,0,55,272
3215,2023-01-08,Biryani,11,133.98,Hot,0,0,42,256
3216,2024-12-22,Tea,12,141.48,Rainy,0,0,104,176
3217,2023-01-17,Salad,4,396.94,Hot,1,0,151,385
3218,2023-09-30,Noodles,10,276.41,Cloudy,0,0,125,85
3219,2023-04-23,Tacos,8,83.14,Sunny,0,0,268,213
3220,2024-05-16,Biryani,6,333.63,Rainy,0,0,101,232
3221,2024-03-17,Coffee,11,397.6,Cloudy,0,0,245,407
3222,2024-01-11,Cake,3,467.02,Cloudy,0,0,167,86
3223,2023-03-17,Juice,8,372.91,Hot,0,1,235,483
3224,2024-08-25,Wrap,15,89.5,Sunny,1,1,151,208
3225,2023-04-28,Ice Cream,5,375.12,Sunny,0,1,220,335
3226,2023-07-09,Pasta,18,495.92,Rainy,1,1,97,236
3227,2024-03-17,Pizza,10,124.7,Hot,1,0,178,383
3228,2023-10-09,Cake,11,388.03,Sunny,1,1,107,477
3229,2023-02-13,Sandwich,7,117.27,Cloudy,0,1,196,120
3230,2024-02-02,Tea,6,472.95,Cloudy,0,1,176,353
3231,2024-12-08,Coffee,12,158.07,Rainy,1,0,259,101
3232,2023-07-11,Pizza,19,395.19,Rainy,0,1,268,318
3233,2023-02-11,Cake,2,403.79,Hot,0,1,169,233
3234,2023-06-14,Wrap,6,170.36,Sunny,0,0,264,114
3235,2023-11-14,Biryani,8,439.25,Hot,0,0,53,264
3236,2023-11-29,Coffee,15,66.3,Cloudy,0,1,238,63
3237,2024-12-30,Pasta,5,351.28,Rainy,0,1,190,171
3238,2024-08-07,Pizza,13,262.99,Sunny,0,1,200,141
3239,2024-11-18,Noodles,7,331.37,Sunny,0,0,37,401
3240,2024-08-30,Noodles,8,188.34,Sunny,1,0,38,236
3241,2024-08-07,Pizza,3,115.91,Sunny,1,1,81,272
3242,2024-04-22,Wrap,5,220.64,Cloudy,1,1,245,207
3243,2024-07-07,Ice Cream,3,454.61,Cloudy,1,0,198,369
3244,2023-07-05,Ice Cream,5,91.69,Rainy,0,0,275,476
3245,2024-05-29,Pasta,18,113.55,Cloudy,1,1,240,437
3246,2024-04-22,Noodles,3,187.74,Cloudy,0,0,154,495
3247,2023-07-22,Pizza,12,266.74,Sunny,1,1,101,295
3248,2023-08-17,Juice,14,417.65,Sunny,0,1,68,380
3249,2024-03-28,Tea,14,302.98,Hot,1,0,195,308
3250,2023-03-10,Wrap,5,446.5,Hot,1,1,294,338
3251,2023-05-09,Biryani,15,78.37,Hot,1,0,154,254
3252,2024-04-09,Noodles,15,437.45,Rainy,0,0,141,195
3253,2024-12-07,Cake,5,79.83,Hot,1,0,84,119
3254,2023-02-01,Juice,3,237.66,Hot,1,0,139,403
3255,2024-06-21,Tacos,3,285.24,Cloudy,0,0,67,356
3256,2023-07-31,Tacos,14,178.08,Cloudy,0,1,230,484
3257,2024-04-18,Juice,1,481.75,Rainy,1,0,258,293
3258,2023-04-19,Ice Cream,16,99.5,Sunny,0,1,135,253
3259,2023-12-13,Pasta,12,177.65,Hot,0,0,29,452
3260,2024-04-15,Burger,14,87.21,Hot,0,0,189,144
3261,2023-08-16,Wrap,16,473.89,Hot,1,1,63,161
3262,2023-08-13,Cake,5,124.66,Rainy,0,0,113,172
3263,2024-07-19,Burger,10,428.77,Hot,1,1,31,188
3264,2023-11-06,Cake,4,108.4,Cloudy,0,1,66,166
3265,2023-04-23,Tacos,9,463.84,Cloudy,0,0,22,171
3266,2024-09-24,Biryani,3,288.56,Rainy,1,1,72,499
3267,2023-10-14,Pizza,12,135.12,Cloudy,0,1,122,244
3268,2024-05-19,Noodles,10,82.7,Cloudy,0,0,226,256
3269,2024-05-26,Fried Rice,4,441.93,Rainy,1,0,128,136
3270,2024-06-11,Pizza,3,461.72,Sunny,1,0,154,197
3271,2023-04-19,Pizza,4,70.36,Cloudy,0,0,118,333
3272,2023-05-05,Fried Rice,9,178.62,Cloudy,0,0,33,493
3273,2024-12-07,Noodles,8,490.04,Hot,0,1,39,111
3274,2024-03-26,Sandwich,8,69.02,Cloudy,0,1,101,180
3275,2024-05-17,Noodles,16,410.95,Hot,0,0,225,266
3276,2023-04-27,Coffee,5,244.11,Rainy,1,1,216,211
3277,2023-04-06,Juice,5,170.6,Rainy,1,1,148,210
3278,2023-09-22,Burger,1,263.15,Hot,0,0,45,496
3279,2024-03-19,Burger,13,94.72,Hot,0,1,154,201
3280,2023-08-20,Cake,9,385.68,Hot,0,0,42,95
3281,2024-09-01,Salad,17,400.1,Hot,1,1,71,371
3282,2023-04-03,Wrap,1,494.11,Rainy,1,1,295,128
3283,2024-08-02,Salad,19,264.76,Sunny,0,1,154,318
3284,2024-05-09,Biryani,10,176.94,Cloudy,0,0,281,150
3285,2023-04-20,Wrap,16,290.77,Cloudy,0,1,298,301
3286,2023-12-11,Coffee,19,102.01,Hot,1,0,137,359
3287,2023-06-24,Sandwich,2,139.8,Hot,1,0,77,293
3288,2023-06-04,Pasta,9,136.38,Sunny,0,1,244,457
3289,2023-05-16,Salad,12,87.05,Hot,0,1,190,400
3290,2024-10-05,Biryani,14,420.74,Hot,0,0,228,458
3291,2024-03-03,Fried Rice,18,473.67,Hot,1,0,184,81
3292,2024-12-10,Coffee,2,233.57,Hot,0,0,77,281
3293,2023-09-07,Coffee,10,422.93,Hot,1,1,50,313
3294,2023-12-21,Pasta,7,112.24,Hot,0,0,250,347
3295,2024-09-14,Juice,10,423.33,Sunny,0,0,246,459
3296,2023-07-07,Ice Cream,11,87.36,Rainy,0,1,128,397
3297,2024-03-31,Wrap,19,106.52,Sunny,1,0,27,445
3298,2023-03-03,Wrap,1,274.9,Cloudy,1,0,235,198
3299,2024-03-20,Fried Rice,15,257.0,Cloudy,0,1,23,258
3300,2023-03-24,Fried Rice,10,129.6,Hot,0,1,29,442
3301,2024-04-07,Tacos,3,102.53,Rainy,1,0,50,395
3302,2023-07-08,Wrap,17,222.35,Sunny,1,1,30,279
3303,2024-01-12,Burger,14,128.44,Cloudy,0,1,230,124
3304,2023-09-18,Ice Cream,2,396.2,Sunny,0,1,146,218
3305,2023-10-18,Juice,8,110.48,Cloudy,0,0,252,135
3306,2023-10-07,Coffee,11,345.11,Rainy,0,1,92,327
3307,2024-03-26,Ice Cream,3,207.58,Sunny,0,1,69,420
3308,2023-01-19,Tea,16,267.22,Rainy,1,0,219,400
3309,2024-03-22,Burger,5,329.49,Sunny,1,0,23,448
3310,2023-05-02,Tea,18,448.0,Cloudy,0,1,220,457
3311,2023-05-18,Burger,12,338.58,Rainy,0,1,257,136
3312,2023-05-20,Coffee,5,167.11,Cloudy,1,1,160,74
3313,2024-04-02,Salad,8,150.17,Sunny,1,0,159,210
3314,2023-04-21,Cake,1,124.95,Sunny,1,1,159,437
3315,2023-04-06,Pasta,9,366.45,Rainy,1,1,288,178
3316,2023-02-15,Fried Rice,4,133.59,Cloudy,1,1,199,431
3317,2023-09-05,Sandwich,9,376.49,Rainy,1,0,235,321
3318,2023-01-03,Biryani,8,415.26,Hot,1,1,90,392
3319,2024-01-10,Coffee,4,247.02,Hot,0,1,21,477
3320,2023-02-25,Wrap,10,99.08,Sunny,1,1,233,324
3321,2023-09-27,Fried Rice,5,383.96,Sunny,0,1,206,89
3322,2023-03-04,Noodles,11,235.04,Sunny,0,0,206,141
3323,2023-07-16,Biryani,8,145.79,Rainy,0,1,203,213
3324,2023-10-16,Tea,4,262.76,Hot,1,0,39,397
3325,2023-03-10,Coffee,13,323.04,Rainy,0,1,34,234
3326,2024-01-17,Cake,16,160.71,Sunny,1,0,288,227
3327,2024-08-19,Coffee,6,120.78,Cloudy,0,1,71,426
3328,2023-06-28,Cake,10,497.68,Sunny,1,1,194,349
3329,2023-11-19,Pasta,3,304.14,Sunny,0,0,81,58
3330,2023-02-25,Biryani,16,344.26,Sunny,0,0,174,319
3331,2023-05-04,Tacos,13,233.89,Hot,0,1,137,232
3332,2024-04-28,Pizza,8,54.04,Hot,0,0,140,144
3333,2024-01-11,Biryani,15,411.92,Sunny,0,1,54,52
3334,2023-05-16,Ice Cream,17,474.55,Rainy,1,0,197,293
3335,2023-01-07,Pasta,8,291.5,Cloudy,1,0,67,273
3336,2024-01-17,Pizza,11,294.07,Hot,0,1,146,68
3337,2023-06-02,Juice,2,477.48,Rainy,0,0,104,329
3338,2024-08-12,Cake,11,388.65,Sunny,0,0,71,81
3339,2023-06-23,Biryani,19,60.2,Hot,0,0,281,365
3340,2024-02-06,Pasta,9,80.77,Cloudy,0,1,293,308
3341,2023-09-09,Wrap,1,66.13,Rainy,1,1,151,391
3342,2024-07-16,Ice Cream,7,447.27,Cloudy,1,1,195,318
3343,2023-04-02,Coffee,16,272.71,Sunny,0,1,136,322
3344,2023-12-11,Biryani,14,394.72,Hot,0,1,95,265
3345,2024-06-14,Noodles,4,89.0,Hot,1,1,185,353
3346,2024-12-18,Salad,1,276.12,Rainy,0,0,133,271
3347,2024-07-09,Tacos,2,197.74,Cloudy,0,1,105,162
3348,2023-05-08,Fried Rice,9,117.68,Cloudy,1,0,91,217
3349,2024-08-18,Salad,19,446.34,Hot,0,1,264,116
3350,2024-02-18,Tacos,11,202.36,Sunny,0,1,123,326
3351,2023-06-07,Fried Rice,19,247.74,Sunny,0,1,61,386
3352,2023-10-14,Pasta,16,266.34,Hot,1,0,22,168
3353,2024-05-26,Fried Rice,2,427.99,Rainy,1,1,104,300
3354,2023-08-30,Pasta,17,227.15,Hot,0,1,191,466
3355,2024-07-22,Salad,5,433.3,Cloudy,0,1,72,360
3356,2023-04-24,Pizza,9,57.77,Sunny,1,0,224,76
3357,2024-06-07,Cake,8,498.05,Sunny,0,0,195,385
3358,2024-01-03,Tacos,6,382.78,Hot,1,0,146,152
3359,2024-08-06,Tacos,7,352.9,Sunny,0,1,227,407
3360,2024-03-07,Fried Rice,13,225.77,Sunny,0,1,258,141
3361,2024-05-23,Wrap,10,123.41,Sunny,0,1,225,402
3362,2023-11-08,Biryani,7,122.89,Cloudy,1,0,150,230
3363,2024-09-24,Fried Rice,7,463.61,Hot,0,0,176,376
3364,2024-10-15,Pizza,19,123.33,Rainy,0,1,214,468
3365,2023-07-12,Salad,8,265.87,Sunny,0,0,183,169
3366,2023-12-10,Tacos,18,319.37,Hot,0,0,213,419
3367,2024-09-13,Sandwich,14,440.76,Rainy,0,1,150,368
3368,2023-01-31,Burger,18,106.9,Rainy,0,0,125,383
3369,2023-03-06,Salad,15,128.37,Cloudy,0,0,180,433
3370,2023-02-02,Pizza,13,348.0,Hot,1,0,78,218
3371,2023-08-21,Noodles,13,191.54,Hot,1,0,109,423
3372,2024-05-19,Juice,15,159.7,Sunny,1,1,210,460
3373,2024-05-05,Tea,15,158.58,Cloudy,0,0,57,94
3374,2023-10-02,Tea,13,481.68,Cloudy,1,0,32,452
3375,2023-12-03,Pizza,17,370.47,Sunny,1,1,155,212
3376,2023-11-26,Fried Rice,15,156.79,Sunny,0,0,206,334
3377,2023-09-11,Juice,17,143.72,Sunny,0,1,26,380
3378,2024-09-26,Juice,11,137.57,Sunny,1,1,232,481
3379,2024-05-19,Burger,5,222.0,Rainy,1,1,267,490
3380,2023-07-09,Salad,7,319.42,Rainy,1,1,251,285
3381,2024-10-23,Fried Rice,14,105.83,Cloudy,1,1,40,86
3382,2024-09-12,Salad,16,246.48,Rainy,0,0,102,275
3383,2023-04-30,Sandwich,14,494.41,Sunny,1,0,289,128
3384,2023-06-01,Tacos,3,189.71,Rainy,0,0,299,354
3385,2023-03-13,Biryani,2,277.52,Sunny,0,1,260,468
3386,2023-01-30,Tea,2,485.47,Rainy,0,0,279,377
3387,2023-09-11,Biryani,16,342.14,Sunny,0,1,167,56
3388,2024-03-20,Pizza,8,205.41,Cloudy,0,1,151,364
3389,2023-12-15,Salad,16,443.72,Hot,1,1,44,449
3390,2023-12-12,Fried Rice,16,404.06,Sunny,1,0,99,405
3391,2024-06-06,Pizza,18,57.89,Rainy,0,0,258,431
3392,2023-01-22,Pasta,16,377.14,Hot,1,0,173,257
3393,2023-10-02,Pizza,3,333.44,Rainy,0,1,75,178
3394,2023-03-17,Coffee,7,163.31,Hot,0,1,41,197
3395,2024-03-18,Noodles,8,317.46,Cloudy,1,0,124,423
